1	base	128	d00,d01,d02,d03,d04,d05,d06,d07,d08,d09,d10,d11,d12,d13,d14,d15,d16,d17,d18,d19	9.561	163840000	0	20000	0	5.68 3.72 12	132	190749620
1	shard2-mi	128	d00,d01,d02,d03,d04,d05,d06,d07,d08,d09,d10,d11,d12,d13,d14,d15,d16,d17,d18,d19	7.290	163840000	0	20000	0	0.21 5.50 16	137	192159263
1	base	128	d00,d01,d02,d03,d04,d05,d06,d07,d08,d09	11.870	81920000	0	10000	10000	3.28 1.36 13	261	195621458
1	base	128	d10,d11,d12,d13,d14,d15,d16,d17,d18,d19	12.045	81920000	0	10000	10000	3.29 1.33 8	261	195633757
1	shard2-mi	128	d10,d11,d12,d13,d14,d15,d16,d17,d18,d19	7.494	81920000	0	10000	10000	0.16 3.52 37	288	202458961
1	shard2-mi	128	d00,d01,d02,d03,d04,d05,d06,d07,d08,d09	7.801	81920000	0	10000	10000	0.19 3.28 11	288	202458961
1	base	128	d15,d16,d17,d18,d19	13.585	40960000	0	5000	15000	1.81 0.84 15	539	206613776
1	base	128	d10,d11,d12,d13,d14	13.366	40960000	0	5000	15000	1.83 0.65 7	539	206613776
1	base	128	d00,d01,d02,d03,d04	13.538	40960000	0	5000	15000	1.83 0.95 8	539	206613776
1	base	128	d05,d06,d07,d08,d09	13.752	40960000	0	5000	15000	1.83 0.67 20	539	206613776
1	shard2-mi	128	d10,d11,d12,d13,d14	9.602	40960000	0	5000	15000	0.18 1.43 3	589	209020427
1	shard2-mi	128	d05,d06,d07,d08,d09	9.559	40960000	0	5000	15000	0.13 1.43 49	589	209020427
1	shard2-mi	128	d15,d16,d17,d18,d19	9.593	40960000	0	5000	15000	0.17 1.43 4	589	209020427
1	shard2-mi	128	d00,d01,d02,d03,d04	9.644	40960000	0	5000	15000	0.18 1.43 3	589	209020427
2	base	128	d00,d01,d02,d03,d04,d05,d06,d07,d08,d09,d10,d11,d12,d13,d14,d15,d16,d17,d18,d19	10.051	163840000	0	20000	0	5.82 3.65 24	132	190565762
2	shard2-mi	128	d00,d01,d02,d03,d04,d05,d06,d07,d08,d09,d10,d11,d12,d13,d14,d15,d16,d17,d18,d19	6.777	163840000	0	20000	0	0.18 6.58 25	179	193251169
2	base	128	d00,d01,d02,d03,d04,d05,d06,d07,d08,d09	12.246	81920000	0	10000	10000	3.46 1.76 29	262	195791812
2	base	128	d10,d11,d12,d13,d14,d15,d16,d17,d18,d19	11.888	81920000	0	10000	10000	3.45 1.25 12	262	195791812
2	shard2-mi	128	d10,d11,d12,d13,d14,d15,d16,d17,d18,d19	8.823	81920000	0	10000	10000	0.15 3.40 41	270	201356035
2	shard2-mi	128	d00,d01,d02,d03,d04,d05,d06,d07,d08,d09	8.608	81920000	0	10000	10000	0.16 3.17 24	270	201356035
2	base	128	d05,d06,d07,d08,d09	13.263	40960000	0	5000	15000	1.79 0.59 11	524	207370347
2	base	128	d00,d01,d02,d03,d04	13.513	40960000	0	5000	15000	1.80 0.71 9	524	207370347
2	base	128	d10,d11,d12,d13,d14	14.002	40960000	0	5000	15000	1.82 0.56 5	524	207370347
2	base	128	d15,d16,d17,d18,d19	14.059	40960000	0	5000	15000	1.80 0.67 25	524	207370347
2	shard2-mi	128	d15,d16,d17,d18,d19	10.627	40960000	0	5000	15000	0.14 1.45 56	563	208405071
2	shard2-mi	128	d10,d11,d12,d13,d14	10.195	40960000	0	5000	15000	0.17 1.42 4	563	208405071
2	shard2-mi	128	d00,d01,d02,d03,d04	10.380	40960000	0	5000	15000	0.16 1.46 5	563	208405071
2	shard2-mi	128	d05,d06,d07,d08,d09	10.507	40960000	0	5000	15000	0.18 1.42 6	563	208405071
