1	slow	8	whole	60.353	163840000	0	20000	0	6.76 5.15 8	12	190786270
1	base	128	whole	5.758	163840000	0	20000	0	5.71 3.86 16	131	190876715
1	shard1	128	whole	5.703	163840000	0	20000	0	0.13 9.14 22	141	190971613
1	shard4-mi	128	whole	4.031	163840000	0	20000	0	0.14 8.38 27	138	190666468
1	shard2-mi	128	whole	4.074	163840000	0	20000	0	0.13 8.21 35	134	190158215
1	shardF-mi	128	whole	4.060	163840000	0	20000	0	0.12 8.40 44	134	190714259
1	base	256	whole	5.986	163840000	0	20000	0	5.89 4.04 23	262	191468795
1	shard1	256	whole	5.989	163840000	0	20000	0	0.13 9.40 36	192	190781650
1	shard4-mi	256	whole	3.232	163840000	0	20000	0	0.15 7.47 70	308	191946597
1	shard2-mi	256	whole	3.637	163840000	0	20000	0	0.18 8.25 55	310	192041673
1	shardF-mi	256	whole	3.317	163840000	0	20000	0	0.13 8.33 31	299	191560792
1	base	512	whole	6.383	163840000	0	20000	0	6.33 4.07 21	515	191944326
1	shard1	512	whole	6.354	163840000	0	20000	0	0.14 9.67 46	198	191112911
1	shard4-mi	512	whole	3.394	163840000	0	20000	0	0.09 6.72 157	717	201997040
1	shard2-mi	512	whole	3.552	163840000	0	20000	0	0.13 8.13 53	428	191786347
1	shardF-mi	512	whole	6.358	163840000	0	20000	0	0.12 7.24 170	998	210764040
2	base	128	whole	5.744	163840000	0	20000	0	5.71 0.63 2	131	190250980
2	shard1	128	whole	5.671	163840000	0	20000	0	0.17 8.17 9	132	191311688
2	shard4-mi	128	whole	4.069	163840000	0	20000	0	0.19 8.36 22	131	191130582
2	shard2-mi	128	whole	4.178	163840000	0	20000	0	0.13 7.41 38	146	190885308
2	shardF-mi	128	whole	4.220	163840000	0	20000	0	0.17 7.96 74	137	191385701
2	base	256	whole	5.989	163840000	0	20000	0	5.88 3.72 27	261	191085937
2	shard1	256	whole	5.857	163840000	0	20000	0	0.12 9.31 40	177	191812136
2	shard4-mi	256	whole	3.213	163840000	0	20000	0	0.15 7.35 70	365	191224093
2	shard2-mi	256	whole	3.658	163840000	0	20000	0	0.16 7.08 30	274	192000974
2	shardF-mi	256	whole	3.298	163840000	0	20000	0	0.15 8.15 37	290	192380710
2	base	512	whole	6.342	163840000	0	20000	0	6.25 3.93 27	516	193029321
2	shard1	512	whole	6.267	163840000	0	20000	0	0.25 8.64 14	222	190968269
2	shard4-mi	512	whole	3.335	163840000	0	20000	0	0.12 6.59 36	643	201096789
2	shard2-mi	512	whole	3.802	163840000	0	20000	0	0.18 0.00 1	484	193370312
2	shardF-mi	512	whole	3.787	163840000	0	20000	0	0.10 8.34 106	750	204272117
3	base	128	whole	6.102	163840000	0	20000	0	5.78 2.77 7	132	191519635
3	shard1	128	whole	5.925	163840000	0	20000	0	0.12 9.41 31	132	191051352
3	shard4-mi	128	whole	4.074	163840000	0	20000	0	0.15 8.56 39	132	192985403
3	shard2-mi	128	whole	4.099	163840000	0	20000	0	0.13 8.27 49	132	190631326
3	shardF-mi	128	whole	4.207	163840000	0	20000	0	0.16 8.22 63	131	191139626
3	base	256	whole	5.937	163840000	0	20000	0	5.89 3.86 16	259	192986929
3	shard1	256	whole	5.951	163840000	0	20000	0	0.16 9.46 33	174	192092813
3	shard4-mi	256	whole	3.067	163840000	0	20000	0	0.17 7.62 43	317	191381612
3	shard2-mi	256	whole	3.473	163840000	0	20000	0	0.16 6.79 7	351	191259822
3	shardF-mi	256	whole	3.372	163840000	0	20000	0	0.16 8.16 42	289	191484910
3	base	512	whole	6.389	163840000	0	20000	0	6.36 4.10 24	515	192868882
3	shard1	512	whole	6.201	163840000	0	20000	0	0.11 9.66 44	209	191605015
3	shard4-mi	512	whole	3.261	163840000	0	20000	0	0.12 7.62 89	640	199052274
3	shard2-mi	512	whole	3.550	163840000	0	20000	0	0.10 7.82 61	352	191641309
3	shardF-mi	512	whole	7.658	163840000	0	20000	0	0.11 8.19 83	665	197505003
