1	sdk	128	big	0.653	536870912	8	8	0.05 1.82 18	33	548887509	4.63	0	2.08
1	raw	128	big	0.627	536870912	8	8	0.06 1.78 19	33	549394030	4.62	0	2.04
2	sdk	128	big	0.644	536870912	8	8	0.05 1.83 18	33	544902295	4.63	-1	2.08
2	raw	128	big	0.599	536870912	8	8	0.06 1.81 16	33	547378262	4.15	-1	2.02
3	sdk	128	big	0.573	536870912	8	8	0.04 1.82 18	33	551429801	4.27	-1	2.06
3	raw	128	big	0.580	536870912	8	8	0.06 1.82 19	33	550865172	4.25	-1	2.02
